City mpg,Classification,Driveline,Engine Type,Fuel Type,Height,Highway mpg,Horsepower,Hybrid,ID,Length,Make,Model Year,Number of Forward Gears,Torque,Transmission,Width,Year
16,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,426,False,2011 Chevrolet Camaro Convertible 1SS,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Manual,125,2011
15,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,426,False,2011 Chevrolet Camaro Convertible 1SS AT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Automatic,125,2011
16,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,24,426,False,2011 Chevrolet Camaro Convertible 2SS,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Manual,125,2011
16,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,109,25,426,False,2011 Chevrolet Camaro Convertible 2SS AT,228,Chevrolet,2011 Chevrolet Camaro Convertible,6,420,6 Speed Automatic,125,2011
18,Manual transmission,Rear-wheel drive,Mercedes-Benz 3.0L 6 Cylinders 228 hp 221 ft-lbs FFV,Gasoline,150,26,228,False,2010 Mercedes-Benz C300 Sport FFV,22,Mercedes,2010 Mercedes-Benz C-Class,6,221,6 Speed Manual,234,2010
18,Automatic transmission,Rear-wheel drive,Mercedes-Benz 3.0L 6 Cylinders 228 hp 221 ft-lbs FFV,Gasoline,150,26,228,False,2010 Mercedes-Benz C300 Sport AT FFV,22,Mercedes,2010 Mercedes-Benz C-Class,7,221,7 Speed Automatic Select Shift,234,2010
17,Automatic transmission,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,Gasoline,150,25,268,False,2010 Mercedes-Benz C350 Sport,22,Mercedes,2010 Mercedes-Benz C-Class,7,258,7 Speed Automatic Select Shift,234,2010
18,Automatic transmission,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,Gasoline,132,27,230,False,2010 BMW 128i Convertible AT,9,BMW Motorrad,2010 BMW 1 Series Convertible,6,200,6 Speed Automatic Select Shift,211,2010
17,Manual transmission,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,Gasoline,132,26,300,False,2010 BMW 135i Convertible,9,BMW,2010 BMW 1 Series Convertible,6,300,6 Speed Manual,211,2010
17,Automatic transmission,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,Gasoline,132,26,300,False,2010 BMW 135i Convertible AT,9,BMW,2010 BMW 1 Series Convertible,6,300,6 Speed Automatic Select Shift,211,2010
18,Manual transmission,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,Gasoline,132,28,230,False,2010 BMW 128i Convertible,9,BMW Motorrad,2010 BMW 1 Series Convertible,6,200,6 Speed Manual,211,2010
17,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,96,28,323,False,2012 Chevrolet Camaro Coupe 1LT,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,278,6 Speed Manual,125,2012
19,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,96,30,323,False,2012 Chevrolet Camaro Coupe 1LT AT,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,278,6 Speed Automatic,125,2012
17,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,96,28,323,False,2012 Chevrolet Camaro Coupe 2LT,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,278,6 Speed Manual,125,2012
19,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,96,30,323,False,2012 Chevrolet Camaro Coupe 2LT AT,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,278,6 Speed Automatic,125,2012
16,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,96,24,426,False,2012 Chevrolet Camaro Coupe 1SS,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,420,6 Speed Manual,125,2012
15,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,96,24,426,False,2012 Chevrolet Camaro Coupe 1SS AT,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,420,6 Speed Automatic,125,2012
16,Manual transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,96,24,426,False,2012 Chevrolet Camaro Coupe 2SS,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,420,6 Speed Manual,125,2012
15,Automatic transmission,Rear-wheel drive,Chevrolet 6.2L 8 Cylinder 426 hp 420 ft-lbs,Gasoline,96,24,426,False,2012 Chevrolet Camaro Coupe 2SS AT,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,420,6 Speed Automatic,125,2012
17,Manual transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,96,28,323,False,2012 Chevrolet Camaro Coupe 1LS,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,278,6 Speed Manual,125,2012
18,Automatic transmission,Rear-wheel drive,Chevrolet 3.6L 6 Cylinder 323 hp 278 ft-lbs,Gasoline,96,29,323,False,2012 Chevrolet Camaro Coupe 2LS,228,Chevrolet,2012 Chevrolet Camaro Coupe,6,278,6 Speed Automatic Select Shift,125,2012
13,Automatic transmission,All-wheel drive,Mercedes-Benz 3.0L 6 Cylinders 228 hp 221 ft-lbs FFV,E85,150,19,228,False,2010 Mercedes-Benz C300 Sport 4MATIC,22,Mercedes,2010 Mercedes-Benz C-Class,7,221,7 Speed Automatic Select Shift,234,2010
18,Automatic transmission,Rear-wheel drive,Mercedes-Benz 3.0L 6 Cylinders 228 hp 221 ft-lbs FFV,Gasoline,165,26,228,False,2010 Mercedes-Benz C300 Luxury,22,Mercedes,2010 Mercedes-Benz C-Class,7,221,7 Speed Automatic Select Shift,234,2010
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 145 hp 130 ft-lbs,Gasoline,155,40,145,False,2012 Hyundai Elantra Sedan Limited PZEV,176,Hyundai,2012 Hyundai Elantra Sedan,6,130,6 Speed Automatic Select Shift,239,2012
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 148 hp 131 ft-lbs,Gasoline,155,40,148,False,2012 Hyundai Elantra Sedan GLS AT,176,Hyundai,2012 Hyundai Elantra Sedan,6,131,6 Speed Automatic Select Shift,239,2012
29,Manual transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 148 hp 131 ft-lbs,Gasoline,155,40,148,False,2012 Hyundai Elantra Sedan GLS,176,Hyundai,2012 Hyundai Elantra Sedan,6,131,6 Speed Manual,239,2012
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 145 hp 130 ft-lbs,Gasoline,155,40,145,False,2012 Hyundai Elantra Sedan GLS PZEV,176,Hyundai,2012 Hyundai Elantra Sedan,6,130,6 Speed Automatic Select Shift,239,2012
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 148 hp 131 ft-lbs,Gasoline,155,40,148,False,2012 Hyundai Elantra Sedan Limited,176,Hyundai,2012 Hyundai Elantra Sedan,6,131,6 Speed Automatic Select Shift,239,2012
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 148 hp 131 ft-lbs,Gasoline,155,40,148,False,2011 Hyundai Elantra Sedan GLS AT,176,Hyundai,2011 Hyundai Elantra Sedan,6,131,6 Speed Automatic Select Shift,239,2011
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 148 hp 131 ft-lbs,Gasoline,155,40,148,False,2011 Hyundai Elantra Sedan Limited,176,Hyundai,2011 Hyundai Elantra Sedan,6,131,6 Speed Automatic Select Shift,239,2011
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 145 hp 130 ft-lbs,Gasoline,155,40,145,False,2011 Hyundai Elantra Sedan GLS PZEV,176,Hyundai,2011 Hyundai Elantra Sedan,6,130,6 Speed Automatic Select Shift,239,2011
29,Manual transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 148 hp 131 ft-lbs,Gasoline,155,40,148,False,2011 Hyundai Elantra Sedan GLS,176,Hyundai,2011 Hyundai Elantra Sedan,6,131,6 Speed Manual,239,2011
29,Automatic transmission,Front-wheel drive,Hyundai 1.8L 4 Cylinder 145 hp 130 ft-lbs,Gasoline,155,40,145,False,2011 Hyundai Elantra Sedan Limited PZEV,176,Hyundai,2011 Hyundai Elantra Sedan,6,130,6 Speed Automatic Select Shift,239,2011
26,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,200,34,138,False,2010 Hyundai Elantra Sedan SE,153,Hyundai,2010 Hyundai Elantra Sedan,4,136,4 Speed Automatic,239,2010
26,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 132hp 133 torque,Gasoline,200,34,132,False,2010 Hyundai Elantra Sedan GLS PZEV,153,Hyundai,2010 Hyundai Elantra Sedan,4,133,4 Speed Automatic,239,2010
25,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,200,34,138,False,2010 Hyundai Elantra Sedan Blue,153,Hyundai,2010 Hyundai Elantra Sedan,5,136,5 Speed Manual,239,2010
26,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 132hp 133 torque,Gasoline,200,34,132,False,2010 Hyundai Elantra Sedan SE PZEV,153,Hyundai,2010 Hyundai Elantra Sedan,4,133,4 Speed Automatic,239,2010
26,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,200,34,138,False,2010 Hyundai Elantra Sedan GLS,153,Hyundai,2010 Hyundai Elantra Sedan,4,136,4 Speed Automatic,239,2010
22,Manual transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,162,32,175,False,2012 Ford Fusion S,233,Ford,2012 Ford Fusion,6,172,6 Speed Manual,41,2012
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,162,33,175,False,2012 Ford Fusion S AT,233,Ford,2012 Ford Fusion,6,172,6 Speed Automatic,41,2012
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,162,33,175,False,2012 Ford Fusion SE,233,Ford,2012 Ford Fusion,6,172,6 Speed Automatic,41,2012
20,Automatic transmission,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,Gasoline,162,28,240,False,2012 Ford Fusion V6 SE,233,Ford,2012 Ford Fusion,6,223,6 Speed Automatic Select Shift,41,2012
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,162,33,175,False,2012 Ford Fusion SEL,233,Ford,2012 Ford Fusion,6,172,6 Speed Automatic,41,2012
20,Automatic transmission,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,Gasoline,162,28,240,False,2012 Ford Fusion V6 SEL,233,Ford,2012 Ford Fusion,6,223,6 Speed Automatic Select Shift,41,2012
13,Automatic transmission,All-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,E85,162,19,240,False,2012 Ford Fusion V6 SEL AWD,233,Ford,2012 Ford Fusion,6,223,6 Speed Automatic Select Shift,41,2012
18,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,162,27,263,False,2012 Ford Fusion Sport,233,Ford,2012 Ford Fusion,6,249,6 Speed Automatic Select Shift,41,2012
17,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,162,25,263,False,2012 Ford Fusion Sport AWD,233,Ford,2012 Ford Fusion,6,249,6 Speed Automatic Select Shift,41,2012
21,Manual transmission,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,Gasoline,137,31,200,False,2011 Volkswagen CC Sport,190,Volkswagen,2011 Volkswagen CC,6,207,6 Speed Manual,62,2011
21,Manual transmission,Front-wheel drive,Volkswagen 2.0L 4 Cylinder 200 hp 207 ft-lbs Turbo,Gasoline,137,31,200,False,2011 Volkswagen CC R-Line,190,Volkswagen,2011 Volkswagen CC,6,207,6 Speed Manual,62,2011
22,Automatic transmission,All-wheel drive,Volkswagen 3.6L 6 Cylinder 280 hp 265 ft-lbs,Gasoline,137,31,280,False,2011 Volkswagen CC VR6 4Motion Executive,190,Volkswagen,2011 Volkswagen CC,6,265,6 Speed Automatic,62,2011
22,Manual transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,29,175,False,2011 Ford Fusion S,233,Ford,2011 Ford Fusion,6,172,6 Speed Manual,41,2011
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,33,175,False,2011 Ford Fusion S AT,233,Ford,2011 Ford Fusion,6,172,6 Speed Automatic,41,2011
22,Manual transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,29,175,False,2011 Ford Fusion SE,233,Ford,2011 Ford Fusion,6,172,6 Speed Manual,41,2011
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,33,175,False,2011 Ford Fusion SEL,233,Ford,2011 Ford Fusion,6,172,6 Speed Automatic,41,2011
14,Automatic transmission,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 228 ft-lbs FFV,E85,165,21,240,False,2011 Ford Fusion V6 SEL,233,Ford,2011 Ford Fusion,6,228,6 Speed Automatic,41,2011
13,Automatic transmission,All-wheel drive,Ford 3.0L 6 Cylinder 240 hp 228 ft-lbs FFV,E85,165,19,240,False,2011 Ford Fusion V6 SEL AWD,233,Ford,2011 Ford Fusion,6,228,6 Speed Automatic,41,2011
18,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,165,27,263,False,2011 Ford Fusion Sport,233,Ford,2011 Ford Fusion,6,249,6 Speed Automatic,41,2011
17,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,165,24,263,False,2011 Ford Fusion Sport AWD,233,Ford,2011 Ford Fusion,6,249,6 Speed Automatic,41,2011
14,Automatic transmission,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 228 ft-lbs FFV,E85,165,21,240,False,2011 Ford Fusion V6 SE,233,Ford,2011 Ford Fusion,6,228,6 Speed Automatic,41,2011
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,33,175,False,2011 Ford Fusion SE AT,233,Ford,2011 Ford Fusion,6,172,6 Speed Automatic,41,2011
22,Manual transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,31,175,False,2010 Ford Fusion S,233,Ford,2010 Ford Fusion,6,172,6 Speed Manual,41,2010
23,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,34,175,False,2010 Ford Fusion S AT,233,Ford,2010 Ford Fusion,6,172,6 Speed Automatic,41,2010
22,Manual transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,29,175,False,2010 Ford Fusion SE,233,Ford,2010 Ford Fusion,6,172,6 Speed Manual,41,2010
19,Automatic transmission,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 228 ft-lbs FFV,Gasoline,165,27,240,False,2010 Ford Fusion V6 SE,233,Ford,2010 Ford Fusion,6,228,6 Speed Automatic Select Shift,41,2010
22,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,31,175,False,2010 Ford Fusion SEL,233,Ford,2010 Ford Fusion,6,172,6 Speed Automatic,41,2010
13,Automatic transmission,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 228 ft-lbs FFV,E85,165,20,240,False,2010 Ford Fusion V6 SEL,233,Ford,2010 Ford Fusion,6,228,6 Speed Automatic Select Shift,41,2010
13,Automatic transmission,All-wheel drive,Ford 3.0L 6 Cylinder 240 hp 228 ft-lbs FFV,E85,165,18,240,False,2010 Ford Fusion V6 SEL AWD,233,Ford,2010 Ford Fusion,6,228,6 Speed Automatic Select Shift,41,2010
18,Automatic transmission,Front-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,165,27,263,False,2010 Ford Fusion Sport,233,Ford,2010 Ford Fusion,6,249,6 Speed Automatic Select Shift,41,2010
17,Automatic transmission,All-wheel drive,Ford 3.5L 6 Cylinder 263 hp 249 ft-lbs,Gasoline,165,24,263,False,2010 Ford Fusion Sport AWD,233,Ford,2010 Ford Fusion,6,249,6 Speed Automatic Select Shift,41,2010
22,Automatic transmission,Front-wheel drive,Ford 2.5L 4 Cylinder 175 hp 172 ft-lbs,Gasoline,165,31,175,False,2010 Ford Fusion SE AT,233,Ford,2010 Ford Fusion,6,172,6 Speed Automatic,41,2010
25,Manual transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,34,156,False,2011 Kia Forte LX,176,Kia,2011 Kia Forte,6,144,6 Speed Manual,239,2011
26,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,36,156,False,2011 Kia Forte LX AT,176,Kia,2011 Kia Forte,6,144,6 Speed Automatic Select Shift,239,2011
26,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,36,156,False,2011 Kia Forte EX,176,Kia,2011 Kia Forte,6,144,6 Speed Automatic Select Shift,239,2011
23,Automatic transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,180,32,173,False,2011 Kia Forte SX,176,Kia,2011 Kia Forte,6,168,6 Speed Automatic Select Shift,239,2011
17,Automatic transmission,All-wheel drive,Audi 3.0L 6 Cylinder 225 hp 406 ft-lbs Turbo Diesel,Diesel fuel,201,25,225,False,2009 Audi Q7 3.0 TDI,221,Audi,2009 Audi Q7,6,406,6 Speed Automatic Select Shift,191,2009
25,Manual transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,34,156,False,2011 Kia Forte 5-Door EX,244,Kia,2011 Kia Forte 5-Door,6,144,6 Speed Manual,239,2011
26,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,36,156,False,2011 Kia Forte 5-Door EX AT,244,Kia,2011 Kia Forte 5-Door,6,144,6 Speed Automatic Select Shift,239,2011
22,Manual transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,180,32,173,False,2011 Kia Forte 5-Door SX,244,Kia,2011 Kia Forte 5-Door,6,168,6 Speed Manual,239,2011
23,Automatic transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,180,32,173,False,2011 Kia Forte 5-Door SX AT,244,Kia,2011 Kia Forte 5-Door,6,168,6 Speed Automatic Select Shift,239,2011
24,Manual transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,119,33,156,False,2011 Kia Forte Koup EX,128,Kia,2011 Kia Forte Koup,6,144,6 Speed Manual,229,2011
25,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,119,34,156,False,2011 Kia Forte Koup EX AT,128,Kia,2011 Kia Forte Koup,6,144,6 Speed Automatic Select Shift,229,2011
22,Manual transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,119,32,173,False,2011 Kia Forte Koup SX,128,Kia,2011 Kia Forte Koup,6,168,6 Speed Manual,229,2011
23,Automatic transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,119,31,173,False,2011 Kia Forte Koup SX AT,128,Kia,2011 Kia Forte Koup,6,168,6 Speed Automatic Select Shift,229,2011
11,Manual transmission,All-wheel drive,Audi 4.2L 8 cylinder 420hp 317 ft-lbs,Gasoline,228,20,420,False,2011 Audi R8 Coupe 4.2,82,Audi,2011 Audi R8 Coupe,6,317,6 Speed Manual,138,2011
12,Manual transmission,All-wheel drive,Audi 5.2L 10 Cylinder 525 hp 391 ft-lbs,Gasoline,228,19,525,False,2011 Audi R8 Coupe 5.2,82,Audi,2011 Audi R8 Coupe,6,391,6 Speed Manual,138,2011
25,Manual transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,34,156,False,2010 Kia Forte LX,176,Kia,2010 Kia Forte,5,144,5 Speed Manual,239,2010
25,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,34,156,False,2010 Kia Forte LX AT,176,Kia,2010 Kia Forte,4,144,4 Speed Automatic Select Shift,239,2010
25,Manual transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,34,156,False,2010 Kia Forte EX,176,Kia,2010 Kia Forte,5,144,5 Speed Manual,239,2010
25,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,34,156,False,2010 Kia Forte EX 4sp. AT,176,Kia,2010 Kia Forte,4,144,4 Speed Automatic Select Shift,239,2010
27,Automatic transmission,Front-wheel drive,Kia 2.0L 4 Cylinder 156 hp 144 ft-lbs,Gasoline,180,36,156,False,2010 Kia Forte EX 5sp. AT,176,Kia,2010 Kia Forte,5,144,5 Speed Automatic,239,2010
22,Manual transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,180,32,173,False,2010 Kia Forte SX,176,Kia,2010 Kia Forte,6,168,6 Speed Manual,239,2010
23,Automatic transmission,Front-wheel drive,Kia 2.4L 4 Cylinder 173 hp 168 ft-lbs,Gasoline,180,31,173,False,2010 Kia Forte SX AT,176,Kia,2010 Kia Forte,5,168,5 Speed Automatic,239,2010
11,Manual transmission,All-wheel drive,Audi 4.2L 8 cylinder 430 hp 316 ft-lbs,Gasoline,228,20,430,False,2012 Audi R8 Coupe 4.2,79,Audi,2012 Audi R8 Coupe,6,316,6 Speed Manual,237,2012
12,Manual transmission,All-wheel drive,Audi 5.2L 10 Cylinder 525 hp 391 ft-lbs,Gasoline,228,19,525,False,2012 Audi R8 Coupe 5.2,83,Audi,2012 Audi R8 Coupe,6,391,6 Speed Manual,237,2012
23,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,30,138,False,2012 Hyundai Elantra Touring GLS AT,133,Hyundai,2012 Hyundai Elantra Touring,4,136,4 Speed Automatic,229,2012
23,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,31,138,False,2012 Hyundai Elantra Touring GLS,133,Hyundai,2012 Hyundai Elantra Touring,5,136,5 Speed Manual,229,2012
23,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,31,138,False,2012 Hyundai Elantra Touring SE,133,Hyundai,2012 Hyundai Elantra Touring,5,136,5 Speed Manual,229,2012
23,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,30,138,False,2012 Hyundai Elantra Touring SE AT,133,Hyundai,2012 Hyundai Elantra Touring,4,136,4 Speed Automatic,229,2012
23,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,31,138,False,2011 Hyundai Elantra Touring GLS,123,Hyundai,2011 Hyundai Elantra Touring,5,136,5 Speed Manual,229,2011
23,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,30,138,False,2011 Hyundai Elantra Touring SE AT,123,Hyundai,2011 Hyundai Elantra Touring,4,136,4 Speed Automatic,229,2011
23,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,30,138,False,2011 Hyundai Elantra Touring GLS AT,123,Hyundai,2011 Hyundai Elantra Touring,4,136,4 Speed Automatic,229,2011
23,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,31,138,False,2011 Hyundai Elantra Touring SE,123,Hyundai,2011 Hyundai Elantra Touring,5,136,5 Speed Manual,229,2011
23,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,31,138,False,2010 Hyundai Elantra Touring GLS,123,Hyundai,2010 Hyundai Elantra Touring,5,136,5 Speed Manual,229,2010
23,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,30,138,False,2010 Hyundai Elantra Touring GLS AT,123,Hyundai,2010 Hyundai Elantra Touring,4,136,4 Speed Automatic,229,2010
23,Manual transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,31,138,False,2010 Hyundai Elantra Touring SE,123,Hyundai,2010 Hyundai Elantra Touring,5,136,5 Speed Manual,229,2010
23,Automatic transmission,Front-wheel drive,Hyundai 2.0L 4 cylinder 138 hp 136 ft-lbs,Gasoline,238,30,138,False,2010 Hyundai Elantra Touring SE AT,123,Hyundai,2010 Hyundai Elantra Touring,4,136,4 Speed Automatic,229,2010
